BUSINESS NAME,NOTIFICATION DOCUMENTS,START OF BREACH,END OF BREACH,DATE REPORTED,MONTANANS AFFECTED
Northern Colorado Long Term Acute Hospital,https://media.dojmt.gov/wp-content/uploads/CON-2019.04.15-MT-AG-Notice-NCLTAH.pdf,10/1/2018,10/31/2018,4/15/2019,1
Elkhorn Valley Rehabilitation Hospital,https://media.dojmt.gov/wp-content/uploads/CON-2019.04.15-MT-AG-Notice-EVRH.pdf,10/1/2018,10/31/2018,4/15/2019,2
Advanced Care Hospital of Montana,https://media.dojmt.gov/wp-content/uploads/CON-2019.04.15-MT-AG-Notice-ACHMT-1.pdf,10/1/2018,10/31/2018,4/15/2019,180
Ernest Health,https://media.dojmt.gov/wp-content/uploads/CON-2019.04.15-MT-AG-Notice-Ernest.pdf,10/1/2018,10/31/2018,4/15/2019,2
Intuit Inc,https://media.dojmt.gov/wp-content/uploads/CON-LEGAL-40716856v1-MT-Notice-Packet-4-15-19.pdf,4/2/2019,4/2/2019,4/15/2019,1
Merrick Bank,https://media.dojmt.gov/wp-content/uploads/CON-Merrick-Bank-Consumer-Notification-Letter-FINAL.pdf,3/8/2019,3/15/2019,4/12/2019,2
Gaming Arts LLC,https://media.dojmt.gov/wp-content/uploads/CON-Gaming-Arts-Notice-of-Data-Event-MT.pdf,2/26/2019,2/26/2019,4/12/2019,1
Flywheel Exchange,https://media.dojmt.gov/wp-content/uploads/CON-Flywheel-Template-C1.pdf,4/5/2019,4/5/2019,4/12/2019,1
Imbio LLC,https://media.dojmt.gov/wp-content/uploads/CON-Imbio-Template-C1.pdf,4/5/2019,4/5/2019,4/12/2019,1
Invenshure,https://media.dojmt.gov/wp-content/uploads/CON-Inveshure-Template-C1.pdf,4/5/2019,4/5/2019,4/12/2019,2
The Hartford Financial Services Group,https://media.dojmt.gov/wp-content/uploads/CON-MT-AG-Notification-Ltr.pdf,2/7/2019,2/13/2019,4/12/2019,1
"Dakota County, Minnesota",https://media.dojmt.gov/wp-content/uploads/CON-Dakota-County-Montana-Regulatory-Notification-Letter.pdf,3/27/2019,3/27/2019,4/12/2019,1
Colgate University,https://media.dojmt.gov/wp-content/uploads/CON-Colgate-Breach-Notification-Template-FINAL.pdf,1/19/2019,1/26/2019,4/11/2019,2
Riverplace Counseling Center,https://media.dojmt.gov/wp-content/uploads/CON-AG-MT-Notification-Letter.pdf,1/20/2019,1/20/2019,4/11/2019,1
Acrisure Heritage Insurance Agency,https://media.dojmt.gov/wp-content/uploads/CON-Heritage-Benefits-Consumer-Notification-Letter.pdf,9/20/2018,9/20/2018,4/10/2019,2
Union Benefit Planners,https://media.dojmt.gov/wp-content/uploads/CON-CON.pdf,11/7/2018,11/7/2018,4/10/2019,2
Canyon Bakehouse,https://media.dojmt.gov/wp-content/uploads/CON-Letter-to-MT-AG.pdf,2/12/2019,2/19/2019,4/9/2019,46
Weslaco Regional Rehabilitation Hospital,https://media.dojmt.gov/wp-content/uploads/CON-2019.04.09-MT-AG-Notice-WRRH.pdf,10/1/2018,10/31/2018,4/8/2019,1
America Juice Co.,https://media.dojmt.gov/wp-content/uploads/CON-America-Juice-Sample-Consumer-Notification-Letter.pdf,11/1/2018,11/30/2018,4/8/2019,8
H&R Block,https://media.dojmt.gov/wp-content/uploads/CON-MT-AG.pdf,3/7/2019,3/7/2019,4/8/2019,1
Pie Five Pizza,https://media.dojmt.gov/wp-content/uploads/CON-Sample-Notice.pdf,9/6/2018,12/2/2018,4/5/2019,Unknown
Archbright,https://media.dojmt.gov/wp-content/uploads/CON-Archbright-Consumer-Notification-Letter.pdf,12/18/2018,2/20/2019,4/5/2019,4
"Jobscience, Inc.",https://media.dojmt.gov/wp-content/uploads/CON-Jobscience-Notice-MT.pdf,8/1/2018,8/21/2018,4/5/2019,1345
UCLA Health,https://media.dojmt.gov/wp-content/uploads/CON-UCLA-Eurofin-Adults-Template.pdf,11/26/2018,4/4/2019,4/5/2019,1
Coinmama.com,https://media.dojmt.gov/wp-content/uploads/CON-Coinmama-Montana-Breach_.pdf,12/1/2018,2/17/2019,4/5/2019,912
AeroGrow International Inc,https://media.dojmt.gov/wp-content/uploads/CON-Individual-Notification-Letter-April-2019.docx,3/4/2019,3/4/2019,4/4/2019,141
Kenra Professional,https://media.dojmt.gov/wp-content/uploads/CON-Kenra_AG-MT-Notice.pdf,3/4/2019,3/4/2019,4/3/2019,2
Auto Truck Kargo Equipment LLC,https://media.dojmt.gov/wp-content/uploads/CON-Auto-Truck-Kargo-Ad-r3prf.pdf,7/19/2018,1/10/2019,4/2/2019,11
Oregon Endodontic Group,https://media.dojmt.gov/wp-content/uploads/MT-Oregon-Endodontic-Group-Notice-of-Data-Event-MT.pdf,11/9/2018,11/13/2018,4/2/2019,1
CM Group Holdings d/b/a Creative Memories,https://media.dojmt.gov/wp-content/uploads/CON-Creative-Memories-Notice-of-Data-Event-MT.pdf,1/31/2019,2/14/2019,4/1/2019,8
Fellowship of Catholic University Students (FOCUS),https://media.dojmt.gov/wp-content/uploads/CON-FOCUS-MT-AG-Notification.pdf,1/13/2019,1/16/2019,3/29/2019,Unknown
Earl Enterprises,https://media.dojmt.gov/wp-content/uploads/CON-Website-Notice.pdf,5/23/2018,3/18/2019,3/29/2019,Unknown
Gifted Development Center,https://media.dojmt.gov/wp-content/uploads/CON-12584983-AG-MT-Notification-letter-Final-Gifted-Development-Center-v1.pdf,2/5/2019,2/5/2019,3/29/2019,1
Life Equity LLC,https://media.dojmt.gov/wp-content/uploads/CON-3.27.19-Montana-Regulator-Notice.pdf,11/13/2018,1/16/2019,3/27/2019,2
American State Bank,https://media.dojmt.gov/wp-content/uploads/CON-Letter-1-SS-Debit-Card-DDA-01081897xB8DF0.pdf,1/14/2019,1/14/2019,3/26/2019,4
"Nasif, Hicks, Harris and Co LLP",https://media.dojmt.gov/wp-content/uploads/CON-MT-AG-Letter.pdf,2/6/2019,2/6/2019,3/26/2019,1
Superior Dental Care,https://media.dojmt.gov/wp-content/uploads/CON-SDC-Notice-of-Data-Event-MT.pdf,12/21/2018,1/23/2019,3/25/2019,2
Grinnell College,https://media.dojmt.gov/wp-content/uploads/CON-Grinnell-College-Notification-to-Montana-AG-with-enclosure-7985645x7AB84.pdf,3/7/2019,3/7/2019,3/25/2019,9
Brighton Collectibles LLC,https://media.dojmt.gov/wp-content/uploads/CON-Regulatory-Letter-dated-March-22-2019_Helena-MT.pdf,1/28/2019,2/15/2019,3/22/2019,16
AG Source,https://media.dojmt.gov/wp-content/uploads/CON-Copy-of-Data-Breach-Letter.pdf,12/22/2018,12/22/2018,3/22/2019,2
Warn Industries Inc,https://media.dojmt.gov/wp-content/uploads/CON-Warn-Notice-of-Data-Event-MT.pdf,2/28/2018,12/13/2018,3/22/2019,2
OneMain Financial,https://media.dojmt.gov/wp-content/uploads/CON-doc-1.pdf,7/21/2012,12/11/2018,3/21/2019,1
Western Technical College,https://media.dojmt.gov/wp-content/uploads/CON-WesternTech_MT-AG-Notice_3.21.19.pdf,10/10/2018,10/12/2018,3/21/2019,17
Spectrum Business Resources LLC,https://media.dojmt.gov/wp-content/uploads/CON-Spectrum-Business-Resources-Notification-to-Montana-AG-with-enclosure-7977226x7AB84.pdf,11/6/2018,1/8/2019,3/21/2019,1
Tempo Inc,https://media.dojmt.gov/wp-content/uploads/CON-Tempo-Consumer-Notification-Letter.pdf,12/23/2018,12/23/2018,3/21/2019,1
Wenner Group,https://media.dojmt.gov/wp-content/uploads/CON-MT-AG-notice-Wenner.pdf,12/1/2018,2/1/2019,3/21/2019,5
LCP Transportation,https://media.dojmt.gov/wp-content/uploads/CON-IN-LCP-HITECH-Breach-Notification-Letter.pdf,7/1/2018,9/30/2018,3/20/2019,2
Eye Buy Direct Inc,https://media.dojmt.gov/wp-content/uploads/CON-AllClear-ID-Notification-Letter_Identity-Theft-Monitoring-Final.pdf,2/24/2019,2/24/2019,3/18/2019,4
ZOLL Services LLC,https://media.dojmt.gov/wp-content/uploads/CON-ZOLL-final-SSN-letter-from-Kroll.pdf,11/8/2018,12/28/2018,3/18/2019,445
Kathmandu UK Limited,https://media.dojmt.gov/wp-content/uploads/CON-MT-Notice-of-Data-Event-3.pdf,1/8/2019,2/12/2019,3/18/2019,Unknown
Cremation Society of Pennsylvania Inc,https://media.dojmt.gov/wp-content/uploads/CON-CON-Montana-Consumer-Notice-3-15-19.pdf,2/14/2019,2/14/2019,3/15/2019,2
flexPATH Strategies LLC,https://media.dojmt.gov/wp-content/uploads/CON-flexPATH_MT-Notice.pdf,12/7/2018,2/25/2019,3/15/2019,67
Southern Hills Eye Care,https://media.dojmt.gov/wp-content/uploads/CON-Southern-Hills-Eyecare-AG-Notification-letter-MT.pdf,1/15/2019,1/15/2019,3/15/2019,2
Yaculta Companies Inc,https://media.dojmt.gov/wp-content/uploads/CON-NOTICE-Yaculta-MT-Notice-of-Data-Event-FINAL-1.pdf,9/1/2018,11/15/2018,3/15/2019,5
Cherrydale Fundraising,https://media.dojmt.gov/wp-content/uploads/CON-MT-Notice-of-Data-Event-1.pdf,10/28/2018,1/25/2019,3/14/2019,14
James Perse Enterprises Inc,https://media.dojmt.gov/wp-content/uploads/CON-NOTICE.pdf,2/9/2019,2/21/2019,3/14/2019,2
Texas VSI LLC,https://media.dojmt.gov/wp-content/uploads/CON-NOTICE-2.pdf,5/12/2018,9/17/2018,3/13/2019,1
Rutland Regional Medical Center,https://media.dojmt.gov/wp-content/uploads/CON-Rutland-Regional-Notice-of-Data-Event-MT.pdf,12/21/2018,2/6/2019,3/12/2019,7
University of Mary,https://media.dojmt.gov/wp-content/uploads/CON-UofMary-MT-AG-Notification.pdf,1/9/2019,1/30/2019,3/12/2019,5
International Vapor Group,https://media.dojmt.gov/wp-content/uploads/CON-IVG-Breach-Notification-Letter.pdf,1/19/2018,6/30/2018,3/12/2019,29
Advocate Sherman Hospital,https://media.dojmt.gov/wp-content/uploads/CON-MT-Notification.pdf,5/8/2018,8/1/2018,3/8/2019,2
Emerson Hospital,https://media.dojmt.gov/wp-content/uploads/CON-Emerson-Hospital-MT-c.pdf,5/9/2018,5/17/2018,3/8/2019,2
Discipleship Ministries,https://media.dojmt.gov/wp-content/uploads/CON-MT-Notice-of-Data-Event.pdf,8/10/2018,12/14/2018,3/8/2019,1
OnCourse Learning Corporation / Relias LLC,https://media.dojmt.gov/wp-content/uploads/CON-Letter-to-Montana-Office-of-Consumer-Protection.pdf,6/11/2018,2/26/2019,3/8/2019,17
Saint Elizabeth Medical Center Inc,https://media.dojmt.gov/wp-content/uploads/CON-2019.03.07-MT-AG-Notice-StEliz.pdf,2/5/2019,2/5/2019,3/7/2019,1
Beacon Sales Acquisition Inc,https://media.dojmt.gov/wp-content/uploads/CON-Notice-to-Montana.pdf,12/3/2018,12/3/2018,3/7/2019,1
Reese Henry & Company Inc,https://media.dojmt.gov/wp-content/uploads/REESE-CON-Regulatory-Letter-dated-March-7-2019-Helena-MT.pdf,1/31/2019,1/31/2019,3/7/2019,2
Bumblebee Batteries,https://media.dojmt.gov/wp-content/uploads/CON-NOTIF.pdf,7/25/2018,2/5/2019,3/7/2019,1
Covenant Care California,https://media.dojmt.gov/wp-content/uploads/CON-Covenant-Care-MT-Notice-of-Data-Event.pdf,1/22/2019,1/29/2019,3/6/2019,2
The Board of Trustees of Illinois State University,https://media.dojmt.gov/wp-content/uploads/CON-ISU-MT-AG-Notice.pdf,11/15/2018,11/15/2018,3/5/2019,1
Bamboo HR LLC,https://media.dojmt.gov/wp-content/uploads/Bamboo-Consumer-Data-Breach-Notification.pdf,2/11/2019,2/13/2019,3/4/2019,35
St. Francis Physician Services,https://media.dojmt.gov/wp-content/uploads/CON-St-Francis-Adult-SSN.pdf,1/4/2019,1/4/2019,3/4/2019,2
TEMPTU Inc,https://media.dojmt.gov/wp-content/uploads/CON-TEMPTU-Notice-of-Data-Event-MT.pdf,12/18/2018,12/19/2018,3/4/2019,4
"Evergreen Alliance Golf Limited L.P., d/b/a Arcis Golf",https://media.dojmt.gov/wp-content/uploads/Evergreen-Alliance-Golf-Limited-L.P.-dba-Arcis-Golf-Consumer-Letter.pdf,8/15/2018,2/4/2019,3/1/2019,17
American Cancer Society Inc,https://media.dojmt.gov/wp-content/uploads/CON-Montana-Notice-of-Data-Event.pdf,1/8/2019,1/31/2019,3/1/2019,23
Carroll Saints Shoppe (PrismRBS),https://media.dojmt.gov/wp-content/uploads/CON-2019-03-01-Notification-of-Data-Breach-Carroll-College.pdf,1/19/2019,1/26/2019,3/1/2019,7
RSC Insurance Brokerage Inc,https://media.dojmt.gov/wp-content/uploads/RSC_Re-Solutions_MT-DOI-Notice_3.1.19.pdf,8/23/2018,12/17/2018,3/1/2019,5
Rush University Medical Center,https://media.dojmt.gov/wp-content/uploads/Rush-University-Medical-Center-Consumer-Breach-Notification.pdf,5/1/2018,1/22/2019,2/28/2019,Unknown
Combe Incorporated,https://media.dojmt.gov/wp-content/uploads/Combe-Consuemr-Datat-Breach-Notification.pdf,1/15/2019,1/22/2019,2/28/2019,
Florida Keys Community College,https://media.dojmt.gov/wp-content/uploads/Florida-Keys-Community-College-Consumer-Letter.pdf,5/5/2018,11/5/2018,2/27/2019,1
Ameriprise Financial,https://media.dojmt.gov/wp-content/uploads/Ameriprise-Financial-Consumer-Letter.pdf,8/7/2018,11/12/2018,2/27/2019,1
Intuit Inc,https://media.dojmt.gov/wp-content/uploads/Intuit-Inc-Consumer.pdf,1/23/2019,2/5/2019,2/26/2019,6
"Humana (Availity, LLC)",https://media.dojmt.gov/wp-content/uploads/Humana-Availity-LLC-Consumer-Notification.pdf,5/24/2018,11/8/2018,2/25/2019,3
Direct Scripts,https://media.dojmt.gov/wp-content/uploads/Direct-Scripts-Consumer-Letter.pdf,1/30/2019,2/4/2019,2/22/2019,4
Humana,https://media.dojmt.gov/wp-content/uploads/CON-HU1900189-Availity-Mbr-Breach-Notification.pdf,1/15/2016,2/21/2018,2/22/2019,9
Environmental Graphics LLC d/b/a Murals Your Way,https://media.dojmt.gov/wp-content/uploads/CON-Montana-c.pdf,1/16/2019,2/3/2019,2/22/2019,1
Welk Resort Group,https://media.dojmt.gov/wp-content/uploads/CON-Welk-MT-Notice-of-Data-Event.pdf,7/24/2018,8/2/2018,2/22/2019,3
UConn Health,https://media.dojmt.gov/wp-content/uploads/AG-Adult-No-SSN-X060_v03-c-c.pdf,8/20/2018,8/27/2018,2/21/2019,17
"Direct Distributors, Inc",https://media.dojmt.gov/wp-content/uploads/CON-Direct-Distributors-Inc.-Notice-of-Data-Security-Incident.pdf,1/9/2019,1/9/2019,2/21/2019,11
Rennline Automotive,https://media.dojmt.gov/wp-content/uploads/CON-Rennline-MT.pdf,5/28/2018,1/18/2019,2/21/2019,4
Phillip Capital Inc,https://media.dojmt.gov/wp-content/uploads/CON-MT.pdf,2/28/2018,2/28/2018,2/21/2019,26
"Maritime Association--ILA Pension, Retirement, Welfare & Vacation Funds",https://media.dojmt.gov/wp-content/uploads/Maritime-Association-Consumer-Letter.pdf,11/19/2018,11/19/2018,2/20/2019,3
University of Washington Medical Center (UWMC),https://media.dojmt.gov/wp-content/uploads/UWMC-Consumer-Letter.pdf,12/4/2018,1/10/2019,2/20/2019,5717
Pillow Pets,https://media.dojmt.gov/wp-content/uploads/CON-Pillow-Pets-General-Master-1.pdf,8/30/2017,4/9/2018,2/20/2019,15
Middle Tennessee School of Anesthesia,https://media.dojmt.gov/wp-content/uploads/CON-MTSA-Individual-notice-MAILED-2-19-2019.pdf,1/1/2012,1/30/2019,2/19/2019,3
"Sheltered Wings, Inc.",https://media.dojmt.gov/wp-content/uploads/CON-Montana-Individual-Reporting-Letter-Template.pdf,12/6/2018,12/21/2018,2/19/2019,1
Wentworth Institute of Technology,https://media.dojmt.gov/wp-content/uploads/CON-Pages-from-WIT-MT-AG-Notice_2.19.19.pdf,9/8/2018,9/24/2018,2/19/2019,2
Hourglass Cosmetics,https://media.dojmt.gov/wp-content/uploads/Hourglass-Consumer-Letter.pdf,7/3/2018,1/30/2019,2/15/2019,27
"FirstLease, Inc",https://media.dojmt.gov/wp-content/uploads/CON-FirstLease-Inc.-Notice-of-Data-Event-MT.pdf,9/6/2018,11/29/2018,2/15/2019,1
"Print EZ, Inc",https://media.dojmt.gov/wp-content/uploads/CON-Print-EZ-MT-Notice.pdf,9/1/2016,9/23/2018,2/15/2019,Unknown
Memorial Hospital at Gulfport,https://media.dojmt.gov/wp-content/uploads/CON-Pages-from-Gulfport_-Montana-Notification-Letter.pdf,12/6/2018,12/7/2018,2/15/2019,2
"Five Below, Inc",https://media.dojmt.gov/wp-content/uploads/CON-FB-Master-Notice.pdf,11/13/2018,1/11/2019,2/14/2019,34
North 40 Outfitters,https://media.dojmt.gov/wp-content/uploads/CON-doc.pdf,2/2/2018,2/22/2019,2/14/2019,1314
"Coeur Alaska, Inc",https://media.dojmt.gov/wp-content/uploads/CON-Coeur-Regulator-Notice-MT-FINAL.pdf,12/14/2018,12/17/2018,2/14/2019,31
Stanwich Mortgage Loan Trust,https://media.dojmt.gov/wp-content/uploads/CON-MT-Notice-of-Data-Event-2.pdf,2/1/2018,1/31/2019,2/12/2019,148
Ohio Living,https://media.dojmt.gov/wp-content/uploads/CON-Ohio-Living-Regulator-Notice-MT-FINAL.pdf,7/10/2018,7/19/2018,2/12/2019,2
AZ Plastic Surgery Center,https://media.dojmt.gov/wp-content/uploads/Pages-from-Dr-Robert-Spies-MT-ConsumerNotification-Letter.pdf,12/10/2018,12/10/2018,2/8/2019,4
"Aspire Financial Services, LLC",https://media.dojmt.gov/wp-content/uploads/Aspire-Consumer-Breach-Notification.pdf,12/5/2018,1/17/2019,2/8/2019,1
"Katz, Sapper & Miller (KSM)",https://media.dojmt.gov/wp-content/uploads/KSM-Consumer-Breach-Notification.pdf,1/5/2019,1/5/2019,2/8/2019,6
Windham,https://media.dojmt.gov/wp-content/uploads/Windham-Consumer-Notification-1.pdf,12/19/2018,1/17/2019,2/8/2019,1
"Image-I-Nation Technologies, Inc.",https://media.dojmt.gov/wp-content/uploads/Image-I-Nation-Technologies-Inc..pdf,11/1/2018,11/15/2018,2/8/2019,573
Capital One,https://media.dojmt.gov/wp-content/uploads/Capital-One-Consumer.pdf,7/7/2018,11/8/2018,2/7/2019,8
Marquette Management,https://media.dojmt.gov/wp-content/uploads/Marquette-Management-Consumer-Breach-Notification.pdf,10/3/2018,10/4/2018,2/7/2019,1
Graf & Sons Inc.,https://media.dojmt.gov/wp-content/uploads/Graf-Sons-Inc..pdf,1/19/2019,1/30/2019,2/6/2019,20
Don Best Sports Corporation and DBS Canada Corporation (Scientific Games Corporation),https://media.dojmt.gov/wp-content/uploads/Don-Best-Sports-Corporation-and-DBS-Canada-Corporation-Scientific-Games-Corporation.pdf,10/12/2018,10/28/2018,2/6/2019,49
Abbott Laboratories,https://media.dojmt.gov/wp-content/uploads/Abbott-Laboratories.pdf,1/9/2019,1/19/2019,2/6/2019,9
Pharmacy Times Office of Continuing Professional Education (PTCE),https://media.dojmt.gov/wp-content/uploads/Pharmacy-Times-Office-of-Continuing-Professional-Education-UPDATE.pdf,5/11/2018,7/6/2018,2/6/2019,171
United Hospital District,https://media.dojmt.gov/wp-content/uploads/United-Hospital-District.pdf,6/10/2018,6/27/2018,2/4/2019,3
"Golden Lion Operations, Inc.",https://media.dojmt.gov/wp-content/uploads/Golden-Lion-Operations-Inc..pdf,6/6/2018,9/8/2018,2/4/2019,13
National Baseball Hall of Fame and Museum,https://media.dojmt.gov/wp-content/uploads/Data-Breach-NotificationDetails7.pdf,11/15/2018,5/14/2019,2/2/2019,7
Key West Hotels LLC,https://media.dojmt.gov/wp-content/uploads/CON-J2477300.pdf,2/7/2018,12/13/2018,2/2/2019,1
"Applied Data Finance, LLC dba Personify Financial (ADF)",https://media.dojmt.gov/wp-content/uploads/Applied-Data-Finance-LLC-dba-Personify-Financial-ADF.pdf,7/21/2018,11/9/2018,1/31/2019,2
Defenders Inc.,https://media.dojmt.gov/wp-content/uploads/Defenders-Inc..pdf,8/1/2018,8/31/2018,1/31/2019,6
Protective Insurance Corporation,https://media.dojmt.gov/wp-content/uploads/Protective-Insurance-Corporation-Consumer.pdf,9/17/2018,9/17/2018,1/30/2019,1
Lutheran Life Communities,https://media.dojmt.gov/wp-content/uploads/Lutheran-Life-Communities.pdf,12/14/2018,12/14/2018,1/28/2019,2
Nova Southeastern University,https://media.dojmt.gov/wp-content/uploads/Nova-Southeastern-University-1.pdf,9/1/2015,12/12/2018,1/25/2019,8
NCH Corporation,https://media.dojmt.gov/wp-content/uploads/NCH-Corporation.pdf,1/1/2016,11/30/2018,1/25/2019,8
AdventHealth Medical Group,https://media.dojmt.gov/wp-content/uploads/adv.pdf,8/1/2017,12/27/2018,1/25/2019,4
"Dr. DeLuca Dr. Marciano & Associates, P.C.",https://media.dojmt.gov/wp-content/uploads/Dr.-DeLuca-Dr.-Marciano-Associates-P.C..pdf,11/29/2018,11/29/2018,1/25/2019,1
Upright Law LLC,https://media.dojmt.gov/wp-content/uploads/Upright-Law-LLC.pdf,7/27/2018,7/30/2018,1/25/2019,94
"Kele, Inc. (Control Consultants, Inc.)",https://media.dojmt.gov/wp-content/uploads/Kele-CCI-Consumer-Letter.pdf,3/23/2017,10/31/2018,1/23/2019,5
"RevolutionParts, Inc.",https://media.dojmt.gov/wp-content/uploads/RevolutionParts-Inc..pdf,11/8/2018,11/9/2018,1/23/2019,7
American Councils for International Education (Al-Farabi Kazakh National University),https://media.dojmt.gov/wp-content/uploads/American-Councils-for-International-Education-Al-Farabi-Kazakh-National-University.pdf,1/1/2015,1/1/2019,1/23/2019,1
"ALM Media, LLC",https://media.dojmt.gov/wp-content/uploads/ALM-Media-LLC.pdf,7/7/2018,12/24/2018,1/23/2019,3
Immanuel Lutheran Communities,https://media.dojmt.gov/wp-content/uploads/Immanuel-Lutheran-Communities.pdf,1/8/2019,1/9/2019,1/18/2019,80
Valley Hope Association,https://media.dojmt.gov/wp-content/uploads/Valley-Hope-Association.pdf,10/9/2018,10/10/2018,1/18/2019,49
"Cambridge Healthcare Services, LLC",https://media.dojmt.gov/wp-content/uploads/Cambridge-Healthcare-Services-LLC.pdf,11/23/2018,12/5/2018,1/18/2019,3
The Unum Group / Colonial Life and Accident Insurance,https://media.dojmt.gov/wp-content/uploads/The-Unum-Group-Colonial-Life-and-Accident-Insurance.pdf,6/1/2018,10/31/2018,1/18/2019,1
"Aetrex Worldwide, Inc.",https://media.dojmt.gov/wp-content/uploads/Aetrex-Worldwide-Inc..pdf,6/22/2018,11/20/2018,1/17/2019,35
LPL Financial LLC (LPL),https://media.dojmt.gov/wp-content/uploads/lpl.pdf,11/1/2018,11/1/2018,1/17/2019,756
Reliant Rehabilitation,https://media.dojmt.gov/wp-content/uploads/Reliant-Rehabilitation.pdf,9/13/2018,9/18/2018,1/16/2019,30
4 Ever Life Insurance,https://media.dojmt.gov/wp-content/uploads/4-Ever-Life-Insurance.pdf,10/29/2018,11/13/2018,1/16/2019,2
Graeter's Ice Cream,https://media.dojmt.gov/wp-content/uploads/Graeters-Ice-Cream.pdf,6/28/2018,12/17/2018,1/15/2019,15
"Heartland Food Products, LLC",https://media.dojmt.gov/wp-content/uploads/Breach-NotificationDetails-11.pdf,11/19/2018,1/30/2019,1/11/2019,1
"Bradley W. Orser, C.P.A., Inc., P.S.",https://media.dojmt.gov/wp-content/uploads/Bradley-W.-Orser-C.P.A.-Inc.-P.S..pdf,11/6/2018,11/6/2018,1/11/2019,1
"International E-Z UP, Inc.",https://media.dojmt.gov/wp-content/uploads/International-E-Z-Up-Inc..pdf,5/11/2018,8/2/2018,1/11/2019,32
"Real Estate Digital, LLC",https://media.dojmt.gov/wp-content/uploads/Real-Estate-Digital-LLC.pdf,11/27/2018,11/27/2018,1/10/2019,1
First American Payment Systems,https://media.dojmt.gov/wp-content/uploads/First-American-Payment-Systems.pdf,8/1/2016,12/7/2018,1/10/2019,1
